Essential,IT Operations,Engineer - end user computing,Senior engineer - end user computing,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Associate engineer - infrastructure operations,Incident management,Awareness,650,Incident management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Associate engineer - infrastructure operations,Ownership and initiative,Awareness,718,Ownership and initiative: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Associate engineer - infrastructure operations,Problem management,Awareness,730,Problem management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Associate engineer - infrastructure operations,User focus,Awareness,954,User focus: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Asset and configuration management,Working,451,Asset and configuration management: Working,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Change management,Awareness,482,Change management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Coding,Awareness,486,Coding: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Continual service improvement,Awareness,518,Continual service improvement: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Incident management,Awareness,650,Incident management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Problem management,Awareness,730,Problem management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Service Management Framework knowledge,Awareness,802,Service Management Framework knowledge: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Technical specialism,Awareness,870,Technical specialism: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,technical understanding,Awareness,874,technical understanding: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,Testing,Awareness,898,Testing: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Engineer - infrastructure operations,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Asset and configuration management,Working,451,Asset and configuration management: Working,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Change management,Practitioner,484,Change management: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Coding,Working,487,Coding: Working,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Incident management,Practitioner,652,Incident management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Problem management,Working,731,Problem management: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Service Management Framework knowledge,Working,803,Service Management Framework knowledge: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Technical specialism,Practitioner,872,Technical specialism: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,Testing,Practitioner,900,Testing: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Lead engineer - infrastructure operations,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Asset and configuration management,Practitioner,452,Asset and configuration management: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Availability and capacity management,Practitioner,456,Availability and capacity management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Change management,Practitioner,484,Change management: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Coding,Working,487,Coding: Working,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Continual service improvement,Practitioner,520,Continual service improvement: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Incident management,Practitioner,652,Incident management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Problem management,Practitioner,732,Problem management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Service focus,Practitioner,800,Service focus: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Service Management Framework knowledge,Practitioner,804,Service Management Framework knowledge: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Technical specialism,Expert,873,Technical specialism: Expert,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,technical understanding,Practitioner,876,technical understanding: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,Testing,Expert,901,Testing: Expert,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Principal engineer - infrastructure operations,User focus,Expert,957,User focus: Expert,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Asset and configuration management,Working,451,Asset and configuration management: Working,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Change management,Working,483,Change management: Working,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Coding,Awareness,486,Coding: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Incident management,Working,651,Incident management: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Problem management,Working,731,Problem management: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Service Management Framework knowledge,Awareness,802,Service Management Framework knowledge: Awareness,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Technical specialism,Working,871,Technical specialism: Working,,,,,,,,,,,,
Desirable,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,Testing,Working,899,Testing: Working,,,,,,,,,,,,
Essential,IT Operations,Engineer - infrastructure operations,Senior engineer - infrastructure operations,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Incident manager,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Incident manager,Availability and capacity management,Awareness,454,Availability and capacity management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Incident manager,Change management,Awareness,482,Change management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Incident manager,Community collaboration,Working,499,Community collaboration: Working,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Incident manager,Continual service improvement,Awareness,518,Continual service improvement: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Incident manager,Continuity management,Awareness,522,Continuity management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Incident manager,Incident management,Working,651,Incident management: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Incident manager,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Incident manager,Problem management,Working,731,Problem management: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Incident manager,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Incident manager,Service Management Framework knowledge,Awareness,802,Service Management Framework knowledge: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Incident manager,technical understanding,Awareness,874,technical understanding: Awareness,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Incident manager,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Major incident manager,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Major incident manager,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Major incident manager,Change management,Working,483,Change management: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Major incident manager,Community collaboration,Practitioner,500,Community collaboration: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Major incident manager,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Major incident manager,Continuity management,Working,523,Continuity management: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Major incident manager,Incident management,Practitioner,652,Incident management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Major incident manager,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Major incident manager,Problem management,Working,731,Problem management: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Major incident manager,Service focus,Practitioner,800,Service focus: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Major incident manager,Service Management Framework knowledge,Awareness,802,Service Management Framework knowledge: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Incident manager,Major incident manager,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,Incident manager,Major incident manager,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,Head of IT service management,Asset and configuration management,Expert,453,Asset and configuration management: Expert,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Head of IT service management,Business analysis (IT operations),Practitioner,468,Business analysis (IT operations): Practitioner,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,Head of IT service management,Continual service improvement,Practitioner,520,Continual service improvement: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Head of IT service management,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Head of IT service management,Relationship management,Expert,789,Relationship management: Expert,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Head of IT service management,Service focus,Expert,801,Service focus: Expert,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Head of IT service management,Service Management Framework knowledge,Expert,805,Service Management Framework knowledge: Expert,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Head of IT service management,Service reporting,Practitioner,808,Service reporting: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Head of IT service management,Strategic thinking,Expert,837,Strategic thinking: Expert,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,Head of IT service management,technical understanding,Practitioner,876,technical understanding: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Head of IT service management,User focus,Expert,957,User focus: Expert,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,IT service analyst,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service analyst,Business analysis (IT operations),Awareness,466,Business analysis (IT operations): Awareness,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,IT service analyst,Continual service improvement,Awareness,518,Continual service improvement: Awareness,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service analyst,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service analyst,Relationship management,Working,787,Relationship management: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service analyst,Service focus,Awareness,798,Service focus: Awareness,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service analyst,Service Management Framework knowledge,Awareness,802,Service Management Framework knowledge: Awareness,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service analyst,Service reporting,Working,807,Service reporting: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service analyst,Strategic thinking,Working,835,Strategic thinking: Working,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,IT service analyst,technical understanding,Awareness,874,technical understanding: Awareness,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service analyst,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,IT service manager,Asset and configuration management,Working,451,Asset and configuration management: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service manager,Business analysis (IT operations),Working,467,Business analysis (IT operations): Working,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,IT service manager,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service manager,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service manager,Relationship management,Working,787,Relationship management: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service manager,Service focus,Practitioner,800,Service focus: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service manager,Service Management Framework knowledge,Working,803,Service Management Framework knowledge: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service manager,Service reporting,Working,807,Service reporting: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service manager,Strategic thinking,Working,835,Strategic thinking: Working,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,IT service manager,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,IT service manager,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,Senior IT service manager,Asset and configuration management,Practitioner,452,Asset and configuration management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Senior IT service manager,Business analysis (IT operations),Practitioner,468,Business analysis (IT operations): Practitioner,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,Senior IT service manager,Continual service improvement,Practitioner,520,Continual service improvement: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Senior IT service manager,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Senior IT service manager,Relationship management,Practitioner,788,Relationship management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Senior IT service manager,Service focus,Practitioner,800,Service focus: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Senior IT service manager,Service Management Framework knowledge,Practitioner,804,Service Management Framework knowledge: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Senior IT service manager,Service reporting,Practitioner,808,Service reporting: Practitioner,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Senior IT service manager,Strategic thinking,Practitioner,836,Strategic thinking: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,IT service manager,Senior IT service manager,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,IT service manager,Senior IT service manager,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem analyst,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem analyst,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem analyst,Change management,Awareness,482,Change management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem analyst,Community collaboration,Working,499,Community collaboration: Working,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem analyst,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem analyst,Continuity management,Awareness,522,Continuity management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem analyst,Incident management,Working,651,Incident management: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem analyst,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem analyst,Problem management,Working,731,Problem management: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem analyst,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem analyst,Service Management Framework knowledge,Awareness,802,Service Management Framework knowledge: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem analyst,technical understanding,Awareness,874,technical understanding: Awareness,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem analyst,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem manager,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem manager,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem manager,Change management,Working,483,Change management: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem manager,Community collaboration,Practitioner,500,Community collaboration: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem manager,Continual service improvement,Practitioner,520,Continual service improvement: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem manager,Continuity management,Working,523,Continuity management: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem manager,Incident management,Practitioner,652,Incident management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem manager,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem manager,Problem management,Practitioner,732,Problem management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem manager,Service focus,Practitioner,800,Service focus: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem manager,Service Management Framework knowledge,Awareness,802,Service Management Framework knowledge: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Problem manager,Problem manager,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,Problem manager,Problem manager,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Head of service desk,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Head of service desk,Continual service improvement,Practitioner,520,Continual service improvement: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Head of service desk,Customer service management,Expert,529,Customer service management: Expert,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Head of service desk,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Head of service desk,Problem management,Practitioner,732,Problem management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Head of service desk,Service focus,Practitioner,800,Service focus: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Head of service desk,Service Management Framework knowledge,Working,803,Service Management Framework knowledge: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Head of service desk,Service reporting,Expert,809,Service reporting: Expert,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Head of service desk,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Head of service desk,User focus,Expert,957,User focus: Expert,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Senior service desk analyst,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Senior service desk analyst,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Senior service desk analyst,Customer service management,Practitioner,528,Customer service management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Senior service desk analyst,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Senior service desk analyst,Problem management,Awareness,730,Problem management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Senior service desk analyst,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Senior service desk analyst,Service Management Framework knowledge,Awareness,802,Service Management Framework knowledge: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Senior service desk analyst,Service reporting,Working,807,Service reporting: Working,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Senior service desk analyst,technical understanding,Awareness,874,technical understanding: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Senior service desk analyst,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Service desk analyst,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Service desk analyst,Continual service improvement,Awareness,518,Continual service improvement: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk analyst,Customer service management,Working,527,Customer service management: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk analyst,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk analyst,Service focus,Awareness,798,Service focus: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk analyst,Service reporting,Working,807,Service reporting: Working,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Service desk analyst,technical understanding,Awareness,874,technical understanding: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk analyst,User focus,Awareness,954,User focus: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Service desk manager,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Service desk manager,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk manager,Customer service management,Expert,529,Customer service management: Expert,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk manager,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk manager,Problem management,Working,731,Problem management: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk manager,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk manager,Service Management Framework knowledge,Working,803,Service Management Framework knowledge: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk manager,Service reporting,Practitioner,808,Service reporting: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Service desk manager,Service desk manager,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,Service desk manager,Service desk manager,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Lead service transition manager,Asset and configuration management,Working,451,Asset and configuration management: Working,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Lead service transition manager,Availability and capacity management,Practitioner,456,Availability and capacity management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Lead service transition manager,Change management,Practitioner,484,Change management: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Lead service transition manager,Community collaboration,Practitioner,500,Community collaboration: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Lead service transition manager,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Lead service transition manager,Continuity management,Awareness,522,Continuity management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Lead service transition manager,Incident management,Working,651,Incident management: Working,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Lead service transition manager,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Lead service transition manager,Problem management,Working,731,Problem management: Working,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Lead service transition manager,Service focus,Expert,801,Service focus: Expert,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Lead service transition manager,Service Management Framework knowledge,Working,803,Service Management Framework knowledge: Working,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Lead service transition manager,technical understanding,Working,875,technical understanding: Working,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Lead service transition manager,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Asset and configuration management,Awareness,450,Asset and configuration management: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Availability and capacity management,Awareness,454,Availability and capacity management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Service acceptance analyst,Change management,Awareness,482,Change management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Service acceptance analyst,Community collaboration,Awareness,498,Community collaboration: Awareness,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Continual service improvement,Working,519,Continual service improvement: Working,,,,,,,,,,,,
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Continuity management,Awareness,522,Continuity management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Service acceptance analyst,Incident management,Awareness,650,Incident management: Awareness,,,,,,,,,,,,
Essential,IT Operations,Service transition manager,Service acceptance analyst,Ownership and initiative,Awareness,718,Ownership and initiative: Awareness,,,,,,,,,,,,
