Essential,Data,Data engineer,Lead data engineer,Technical understanding (data engineering),Practitioner
Essential,Data,Data engineer,Lead data engineer,Testing,Working
Desirable,Data,Data engineer,Lead data engineer,Data innovation,Practitioner
Desirable,Data,Data engineer,Lead data engineer,Metadata management,Practitioner
Desirable,Data,Data engineer,Lead data engineer,Problem resolution (data),Practitioner
Essential,Data,Data engineer,Senior data engineer,Communicating between the technical and non-technical (data),Working
Essential,Data,Data engineer,Senior data engineer,Data analysis and synthesis,Working
Essential,Data,Data engineer,Senior data engineer,Data development process,Practitioner
Essential,Data,Data engineer,Senior data engineer,Data integration design,Practitioner
Essential,Data,Data engineer,Senior data engineer,Data modelling,Practitioner
Essential,Data,Data engineer,Senior data engineer,Programming and build (data engineering),Practitioner
Essential,Data,Data engineer,Senior data engineer,Technical understanding (data engineering),Working
Essential,Data,Data engineer,Senior data engineer,Testing,Working
Desirable,Data,Data engineer,Senior data engineer,Data innovation,Working
Desirable,Data,Data engineer,Senior data engineer,Metadata management,Practitioner
Desirable,Data,Data engineer,Senior data engineer,Problem resolution (data),Working
Essential,Data,Data engineer,Data engineer,Communicating between the technical and non-technical (data),Awareness
Essential,Data,Data engineer,Data engineer,Data analysis and synthesis,Working
Essential,Data,Data engineer,Data engineer,Data development process,Working
Essential,Data,Data engineer,Data engineer,Data integration design,Working
Essential,Data,Data engineer,Data engineer,Data modelling,Working
Essential,Data,Data engineer,Data engineer,Programming and build (data engineering),Working
Essential,Data,Data engineer,Data engineer,Technical understanding (data engineering),Working
Essential,Data,Data engineer,Data engineer,Testing,Awareness
Desirable,Data,Data engineer,Data engineer,Data innovation,Awareness
Desirable,Data,Data engineer,Data engineer,Metadata management,Working
Desirable,Data,Data engineer,Data engineer,Problem resolution (data),Awareness
Essential,QAT,Test engineer,Lead test engineer,Functional testing,Expert
Essential,QAT,Test engineer,Lead test engineer,Non-functional testing,Expert
Essential,QAT,Test engineer,Lead test engineer,Technical breadth,Expert
Essential,QAT,Test engineer,Lead test engineer,Test analysis,Practitioner
Essential,QAT,Test engineer,Senior test engineer,Functional testing,Practitioner
Essential,QAT,Test engineer,Senior test engineer,Non-functional testing,Practitioner
Essential,QAT,Test engineer,Senior test engineer,Technical breadth,Practitioner
Essential,QAT,Test engineer,Senior test engineer,Test analysis,Practitioner
Essential,QAT,Test engineer,Test engineer,Functional testing,Working
Essential,QAT,Test engineer,Test engineer,Non-functional testing,Working
Essential,QAT,Test engineer,Test engineer,Technical breadth,Working
Essential,QAT,Test engineer,Test engineer,Test analysis,Working
Essential,QAT,Test engineer,Tester (test engineer),Functional testing,Awareness
Essential,QAT,Test engineer,Tester (test engineer),Non-functional testing,Awareness
Essential,QAT,Test engineer,Tester (test engineer),Technical breadth,Awareness
Essential,QAT,Test engineer,Tester (test engineer),Test analysis,Awareness
Essential,QAT,QAT analyst,Lead QAT analyst,Functional testing,Expert
Essential,QAT,QAT analyst,Lead QAT analyst,Test analysis,Expert
Desirable,QAT,QAT analyst,Lead QAT analyst,Non-functional testing,Working
Desirable,QAT,QAT analyst,Lead QAT analyst,Technical breadth,Practitioner
Essential,QAT,QAT analyst,Senior QAT analyst,Functional testing,Practitioner
Essential,QAT,QAT analyst,Senior QAT analyst,Test analysis,Practitioner
Desirable,QAT,QAT analyst,Senior QAT analyst,Non-functional testing,Practitioner
Desirable,QAT,QAT analyst,Senior QAT analyst,Technical breadth,Practitioner
Essential,QAT,QAT analyst,QAT analyst,Functional testing,Working
Essential,QAT,QAT analyst,QAT analyst,Test analysis,Working
Desirable,QAT,QAT analyst,QAT analyst,Non-functional testing,Awareness
Desirable,QAT,QAT analyst,QAT analyst,Technical breadth,Awareness
Essential,QAT,QAT analyst,Tester (QAT),Functional testing,Awareness
Essential,QAT,QAT analyst,Tester (QAT),Test analysis,Awareness
Desirable,QAT,QAT analyst,Tester (QAT),Non-functional testing,Awareness
Desirable,QAT,QAT analyst,Tester (QAT),Technical breadth,Awareness
Essential,QAT,Test manager,Head of test,Functional testing,Practitioner
Essential,QAT,Test manager,Head of test,Test analysis,Practitioner
Desirable,QAT,Test manager,Head of test,Non-functional testing,Awareness
Desirable,QAT,Test manager,Head of test,Technical breadth,Practitioner
Essential,QAT,Test manager,Test manager,Functional testing,Practitioner
Essential,QAT,Test manager,Test manager,Test analysis,Practitioner
Desirable,QAT,Test manager,Test manager,Non-functional testing,Awareness
Desirable,QAT,Test manager,Test manager,Technical breadth,Practitioner
Essential,IT Operations,Service transition manager,Lead service transition manager,Change management,Practitioner
Essential,IT Operations,Service transition manager,Lead service transition manager,Community collaboration,Practitioner
Essential,IT Operations,Service transition manager,Lead service transition manager,Incident management,Working
Essential,IT Operations,Service transition manager,Lead service transition manager,Ownership and initiative,Practitioner
Essential,IT Operations,Service transition manager,Lead service transition manager,Problem management,Working
Essential,IT Operations,Service transition manager,Lead service transition manager,Service focus,Expert
Essential,IT Operations,Service transition manager,Lead service transition manager,Understanding of service management framework,Working
Essential,IT Operations,Service transition manager,Lead service transition manager,User focus,Practitioner
Desirable,IT Operations,Service transition manager,Lead service transition manager,Asset and configuration management,Working
Desirable,IT Operations,Service transition manager,Lead service transition manager,Availability and capacity management,Practitioner
Desirable,IT Operations,Service transition manager,Lead service transition manager,Broad technical understanding,Working
Desirable,IT Operations,Service transition manager,Lead service transition manager,Continual service improvement,Working
Desirable,IT Operations,Service transition manager,Lead service transition manager,Continuity management,Awareness
Essential,IT Operations,Service transition manager,Service transition manager,Change management,Working
Essential,IT Operations,Service transition manager,Service transition manager,Community collaboration,Working
Essential,IT Operations,Service transition manager,Service transition manager,Incident management,Working
Essential,IT Operations,Service transition manager,Service transition manager,Ownership and initiative,Working
Essential,IT Operations,Service transition manager,Service transition manager,Problem management,Working
Essential,IT Operations,Service transition manager,Service transition manager,Service focus,Practitioner
Essential,IT Operations,Service transition manager,Service transition manager,Understanding of service management framework,Working
Essential,IT Operations,Service transition manager,Service transition manager,User focus,Working
Desirable,IT Operations,Service transition manager,Service transition manager,Asset and configuration management,Working
Desirable,IT Operations,Service transition manager,Service transition manager,Availability and capacity management,Working
Desirable,IT Operations,Service transition manager,Service transition manager,Broad technical understanding,Working
Desirable,IT Operations,Service transition manager,Service transition manager,Continual service improvement,Working
Desirable,IT Operations,Service transition manager,Service transition manager,Continuity management,Awareness
Essential,IT Operations,Service transition manager,Service readiness analyst,Change management,Working
Essential,IT Operations,Service transition manager,Service readiness analyst,Community collaboration,Working
Essential,IT Operations,Service transition manager,Service readiness analyst,Incident management,Awareness
Essential,IT Operations,Service transition manager,Service readiness analyst,Ownership and initiative,Working
Essential,IT Operations,Service transition manager,Service readiness analyst,Problem management,Awareness
Essential,IT Operations,Service transition manager,Service readiness analyst,Service focus,Working
Essential,IT Operations,Service transition manager,Service readiness analyst,Understanding of service management framework,Awareness
Essential,IT Operations,Service transition manager,Service readiness analyst,User focus,Working
Desirable,IT Operations,Service transition manager,Service readiness analyst,Asset and configuration management,Awareness
Desirable,IT Operations,Service transition manager,Service readiness analyst,Availability and capacity management,Working
Desirable,IT Operations,Service transition manager,Service readiness analyst,Broad technical understanding,Awareness
Desirable,IT Operations,Service transition manager,Service readiness analyst,Continual service improvement,Working
Desirable,IT Operations,Service transition manager,Service readiness analyst,Continuity management,Awareness
Essential,IT Operations,Service transition manager,Service acceptance analyst,Change management,Awareness
Essential,IT Operations,Service transition manager,Service acceptance analyst,Community collaboration,Awareness
Essential,IT Operations,Service transition manager,Service acceptance analyst,Incident management,Awareness
Essential,IT Operations,Service transition manager,Service acceptance analyst,Ownership and initiative,Awareness
Essential,IT Operations,Service transition manager,Service acceptance analyst,Problem management,Awareness
Essential,IT Operations,Service transition manager,Service acceptance analyst,Service focus,Working
Essential,IT Operations,Service transition manager,Service acceptance analyst,Understanding of service management framework,Awareness
Essential,IT Operations,Service transition manager,Service acceptance analyst,User focus,Working
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Asset and configuration management,Awareness
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Availability and capacity management,Awareness
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Broad technical understanding,Awareness
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Continual service improvement,Working
Desirable,IT Operations,Service transition manager,Service acceptance analyst,Continuity management,Awareness
Essential,IT Operations,Command and control centre manager,Head of command and control,Change management,Practitioner
Essential,IT Operations,Command and control centre manager,Head of command and control,Community collaboration,Practitioner
Essential,IT Operations,Command and control centre manager,Head of command and control,Incident management,Practitioner
Essential,IT Operations,Command and control centre manager,Head of command and control,Ownership and initiative,Practitioner
Essential,IT Operations,Command and control centre manager,Head of command and control,Problem management,Practitioner
Essential,IT Operations,Command and control centre manager,Head of command and control,Service focus,Practitioner
Essential,IT Operations,Command and control centre manager,Head of command and control,Understanding of service management framework,Practitioner
Essential,IT Operations,Command and control centre manager,Head of command and control,User focus,Expert
Desirable,IT Operations,Command and control centre manager,Head of command and control,Asset and configuration management,Practitioner
Desirable,IT Operations,Command and control centre manager,Head of command and control,Availability and capacity management,Practitioner
Desirable,IT Operations,Command and control centre manager,Head of command and control,Broad technical understanding,Expert
Desirable,IT Operations,Command and control centre manager,Head of command and control,Continual service improvement,Practitioner
Desirable,IT Operations,Command and control centre manager,Head of command and control,Continuity management,Working
Essential,IT Operations,Command and control centre manager,Operational control manager,Change management,Practitioner
Essential,IT Operations,Command and control centre manager,Operational control manager,Community collaboration,Practitioner
Essential,IT Operations,Command and control centre manager,Operational control manager,Incident management,Practitioner
Essential,IT Operations,Command and control centre manager,Operational control manager,Ownership and initiative,Practitioner
Essential,IT Operations,Command and control centre manager,Operational control manager,Problem management,Working
Essential,IT Operations,Command and control centre manager,Operational control manager,Service focus,Practitioner
Essential,IT Operations,Command and control centre manager,Operational control manager,Understanding of service management framework,Working
Essential,IT Operations,Command and control centre manager,Operational control manager,User focus,Practitioner
Desirable,IT Operations,Command and control centre manager,Operational control manager,Asset and configuration management,Working
Desirable,IT Operations,Command and control centre manager,Operational control manager,Availability and capacity management,Working
Desirable,IT Operations,Command and control centre manager,Operational control manager,Broad technical understanding,Practitioner
Desirable,IT Operations,Command and control centre manager,Operational control manager,Continual service improvement,Practitioner
Desirable,IT Operations,Command and control centre manager,Operational control manager,Continuity management,Working
Essential,IT Operations,Command and control centre manager,Senior operations analyst,Change management,Working
Essential,IT Operations,Command and control centre manager,Senior operations analyst,Community collaboration,Working
Essential,IT Operations,Command and control centre manager,Senior operations analyst,Incident management,Working
Essential,IT Operations,Command and control centre manager,Senior operations analyst,Ownership and initiative,Working
Essential,IT Operations,Command and control centre manager,Senior operations analyst,Problem management,Working
Essential,IT Operations,Command and control centre manager,Senior operations analyst,Service focus,Working
Essential,IT Operations,Command and control centre manager,Senior operations analyst,Understanding of service management framework,Awareness
Essential,IT Operations,Command and control centre manager,Senior operations analyst,User focus,Working
Desirable,IT Operations,Command and control centre manager,Senior operations analyst,Asset and configuration management,Working
Desirable,IT Operations,Command and control centre manager,Senior operations analyst,Availability and capacity management,Working
Desirable,IT Operations,Command and control centre manager,Senior operations analyst,Broad technical understanding,Working
Desirable,IT Operations,Command and control centre manager,Senior operations analyst,Continual service improvement,Working
Desirable,IT Operations,Command and control centre manager,Senior operations analyst,Continuity management,Awareness
Essential,IT Operations,Command and control centre manager,Operations analyst,Change management,Awareness
Essential,IT Operations,Command and control centre manager,Operations analyst,Community collaboration,Working
Essential,IT Operations,Command and control centre manager,Operations analyst,Incident management,Awareness
Essential,IT Operations,Command and control centre manager,Operations analyst,Ownership and initiative,Working
Essential,IT Operations,Command and control centre manager,Operations analyst,Problem management,Awareness
Essential,IT Operations,Command and control centre manager,Operations analyst,Service focus,Working
Essential,IT Operations,Command and control centre manager,Operations analyst,Understanding of service management framework,Awareness
Essential,IT Operations,Command and control centre manager,Operations analyst,User focus,Working
Desirable,IT Operations,Command and control centre manager,Operations analyst,Asset and configuration management,Awareness
Desirable,IT Operations,Command and control centre manager,Operations analyst,Availability and capacity management,Working
Desirable,IT Operations,Command and control centre manager,Operations analyst,Broad technical understanding,Awareness
Desirable,IT Operations,Command and control centre manager,Operations analyst,Continual service improvement,Working
Desirable,IT Operations,Command and control centre manager,Operations analyst,Continuity management,Awareness
Essential,IT Operations,Change and release manager,Change and release manager,Change management,Expert
Essential,IT Operations,Change and release manager,Change and release manager,Community collaboration,Practitioner
Essential,IT Operations,Change and release manager,Change and release manager,Incident management,Working
Essential,IT Operations,Change and release manager,Change and release manager,Ownership and initiative,Working
Essential,IT Operations,Change and release manager,Change and release manager,Problem management,Working
Essential,IT Operations,Change and release manager,Change and release manager,Service focus,Working
Essential,IT Operations,Change and release manager,Change and release manager,Understanding of service management framework,Awareness
Essential,IT Operations,Change and release manager,Change and release manager,User focus,Working
Desirable,IT Operations,Change and release manager,Change and release manager,Asset and configuration management,Expert
Desirable,IT Operations,Change and release manager,Change and release manager,Availability and capacity management,Working
Desirable,IT Operations,Change and release manager,Change and release manager,Broad technical understanding,Working
Desirable,IT Operations,Change and release manager,Change and release manager,Continual service improvement,Working
Desirable,IT Operations,Change and release manager,Change and release manager,Continuity management,Awareness
Essential,IT Operations,Change and release manager,Change and release analyst,Change management,Working
Essential,IT Operations,Change and release manager,Change and release analyst,Community collaboration,Working
Essential,IT Operations,Change and release manager,Change and release analyst,Incident management,Awareness
Essential,IT Operations,Change and release manager,Change and release analyst,Ownership and initiative,Awareness
Essential,IT Operations,Change and release manager,Change and release analyst,Problem management,Awareness
Essential,IT Operations,Change and release manager,Change and release analyst,Service focus,Awareness
Essential,IT Operations,Change and release manager,Change and release analyst,Understanding of service management framework,Awareness
Essential,IT Operations,Change and release manager,Change and release analyst,User focus,Awareness
Desirable,IT Operations,Change and release manager,Change and release analyst,Asset and configuration management,Working
Desirable,IT Operations,Change and release manager,Change and release analyst,Availability and capacity management,Awareness
Desirable,IT Operations,Change and release manager,Change and release analyst,Broad technical understanding,Awareness
Desirable,IT Operations,Change and release manager,Change and release analyst,Continual service improvement,Awareness
Desirable,IT Operations,Change and release manager,Change and release analyst,Continuity management,Awareness
Essential,IT Operations,Change and release manager,Configuration analyst,Change management,Awareness
Essential,IT Operations,Change and release manager,Configuration analyst,Community collaboration,Working
Essential,IT Operations,Change and release manager,Configuration analyst,Incident management,Awareness
Essential,IT Operations,Change and release manager,Configuration analyst,Ownership and initiative,Awareness
Essential,IT Operations,Change and release manager,Configuration analyst,Problem management,Awareness
Essential,IT Operations,Change and release manager,Configuration analyst,Service focus,Awareness
Essential,IT Operations,Change and release manager,Configuration analyst,Understanding of service management framework,Awareness
Essential,IT Operations,Change and release manager,Configuration analyst,User focus,Awareness
Desirable,IT Operations,Change and release manager,Configuration analyst,Asset and configuration management,Working
Desirable,IT Operations,Change and release manager,Configuration analyst,Availability and capacity management,Awareness
Desirable,IT Operations,Change and release manager,Configuration analyst,Broad technical understanding,Awareness
Desirable,IT Operations,Change and release manager,Configuration analyst,Continual service improvement,Awareness
Desirable,IT Operations,Change and release manager,Configuration analyst,Continuity management,Awareness
Essential,IT Operations,Problem manager,Problem manager,Change management,Working
Essential,IT Operations,Problem manager,Problem manager,Community collaboration,Practitioner
Essential,IT Operations,Problem manager,Problem manager,Incident management,Practitioner
Essential,IT Operations,Problem manager,Problem manager,Ownership and initiative,Practitioner
Essential,IT Operations,Problem manager,Problem manager,Problem management,Practitioner
Essential,IT Operations,Problem manager,Problem manager,Service focus,Practitioner
Essential,IT Operations,Problem manager,Problem manager,Understanding of service management framework,Awareness
Essential,IT Operations,Problem manager,Problem manager,User focus,Working
Desirable,IT Operations,Problem manager,Problem manager,Asset and configuration management,Awareness
Desirable,IT Operations,Problem manager,Problem manager,Availability and capacity management,Working
Desirable,IT Operations,Problem manager,Problem manager,Broad technical understanding,Working
Desirable,IT Operations,Problem manager,Problem manager,Continual service improvement,Practitioner
Desirable,IT Operations,Problem manager,Problem manager,Continuity management,Working
Essential,IT Operations,Problem manager,Problem analyst,Change management,Awareness
Essential,IT Operations,Problem manager,Problem analyst,Community collaboration,Working
Essential,IT Operations,Problem manager,Problem analyst,Incident management,Working
Essential,IT Operations,Problem manager,Problem analyst,Ownership and initiative,Working
Essential,IT Operations,Problem manager,Problem analyst,Problem management,Working
Essential,IT Operations,Problem manager,Problem analyst,Service focus,Working
Essential,IT Operations,Problem manager,Problem analyst,Understanding of service management framework,Awareness
Essential,IT Operations,Problem manager,Problem analyst,User focus,Working
Desirable,IT Operations,Problem manager,Problem analyst,Asset and configuration management,Awareness
Desirable,IT Operations,Problem manager,Problem analyst,Availability and capacity management,Working
Desirable,IT Operations,Problem manager,Problem analyst,Broad technical understanding,Awareness
Desirable,IT Operations,Problem manager,Problem analyst,Continual service improvement,Working
Desirable,IT Operations,Problem manager,Problem analyst,Continuity management,Awareness
Essential,IT Operations,Incident manager,Major incident manager,Change management,Working
Essential,IT Operations,Incident manager,Major incident manager,Community collaboration,Practitioner
Essential,IT Operations,Incident manager,Major incident manager,Incident management,Practitioner
Essential,IT Operations,Incident manager,Major incident manager,Ownership and initiative,Practitioner
Essential,IT Operations,Incident manager,Major incident manager,Problem management,Working
Essential,IT Operations,Incident manager,Major incident manager,Service focus,Practitioner
Essential,IT Operations,Incident manager,Major incident manager,Understanding of service management framework,Awareness
Essential,IT Operations,Incident manager,Major incident manager,User focus,Practitioner
Desirable,IT Operations,Incident manager,Major incident manager,Asset and configuration management,Awareness
Desirable,IT Operations,Incident manager,Major incident manager,Availability and capacity management,Working
Desirable,IT Operations,Incident manager,Major incident manager,Broad technical understanding,Working
Desirable,IT Operations,Incident manager,Major incident manager,Continual service improvement,Working
Desirable,IT Operations,Incident manager,Major incident manager,Continuity management,Working
Essential,IT Operations,Incident manager,Incident manager,Change management,Awareness
Essential,IT Operations,Incident manager,Incident manager,Community collaboration,Working
Essential,IT Operations,Incident manager,Incident manager,Incident management,Working
Essential,IT Operations,Incident manager,Incident manager,Ownership and initiative,Working
Essential,IT Operations,Incident manager,Incident manager,Problem management,Working
Essential,IT Operations,Incident manager,Incident manager,Service focus,Working
Essential,IT Operations,Incident manager,Incident manager,Understanding of service management framework,Awareness
Essential,IT Operations,Incident manager,Incident manager,User focus,Working
Desirable,IT Operations,Incident manager,Incident manager,Asset and configuration management,Awareness
Desirable,IT Operations,Incident manager,Incident manager,Availability and capacity management,Awareness
Desirable,IT Operations,Incident manager,Incident manager,Broad technical understanding,Awareness
Desirable,IT Operations,Incident manager,Incident manager,Continual service improvement,Awareness
Desirable,IT Operations,Incident manager,Incident manager,Continuity management,Awareness
Essential,IT Operations,Business relationship manager,Lead business relationship manager,Business analysis (IT operations),Expert
Essential,IT Operations,Business relationship manager,Lead business relationship manager,Ownership and initiative,Practitioner
Essential,IT Operations,Business relationship manager,Lead business relationship manager,Relationship management,Expert
Essential,IT Operations,Business relationship manager,Lead business relationship manager,Service focus,Practitioner
Essential,IT Operations,Business relationship manager,Lead business relationship manager,Service reporting,Practitioner
Essential,IT Operations,Business relationship manager,Lead business relationship manager,Strategic thinking,Practitioner
Essential,IT Operations,Business relationship manager,Lead business relationship manager,Understanding of service management framework,Working
Essential,IT Operations,Business relationship manager,Lead business relationship manager,User focus,Expert
Desirable,IT Operations,Business relationship manager,Lead business relationship manager,Asset and configuration management,Awareness
Desirable,IT Operations,Business relationship manager,Lead business relationship manager,Broad technical understanding,Practitioner
Desirable,IT Operations,Business relationship manager,Lead business relationship manager,Continual service improvement,Practitioner
Essential,IT Operations,Business relationship manager,Senior business relationship manager,Business analysis (IT operations),Practitioner
Essential,IT Operations,Business relationship manager,Senior business relationship manager,Ownership and initiative,Practitioner
Essential,IT Operations,Business relationship manager,Senior business relationship manager,Relationship management,Practitioner
Essential,IT Operations,Business relationship manager,Senior business relationship manager,Service focus,Working
Essential,IT Operations,Business relationship manager,Senior business relationship manager,Service reporting,Working
Essential,IT Operations,Business relationship manager,Senior business relationship manager,Strategic thinking,Working
Essential,IT Operations,Business relationship manager,Senior business relationship manager,Understanding of service management framework,Working
Essential,IT Operations,Business relationship manager,Senior business relationship manager,User focus,Practitioner
Desirable,IT Operations,Business relationship manager,Senior business relationship manager,Asset and configuration management,Awareness
Desirable,IT Operations,Business relationship manager,Senior business relationship manager,Broad technical understanding,Practitioner
Desirable,IT Operations,Business relationship manager,Senior business relationship manager,Continual service improvement,Working
Essential,IT Operations,Business relationship manager,Business relationship manager,Business analysis (IT operations),Working
Essential,IT Operations,Business relationship manager,Business relationship manager,Ownership and initiative,Working
Essential,IT Operations,Business relationship manager,Business relationship manager,Relationship management,Practitioner
Essential,IT Operations,Business relationship manager,Business relationship manager,Service focus,Working
Essential,IT Operations,Business relationship manager,Business relationship manager,Service reporting,Working
Essential,IT Operations,Business relationship manager,Business relationship manager,Strategic thinking,Working
Essential,IT Operations,Business relationship manager,Business relationship manager,Understanding of service management framework,Awareness
Essential,IT Operations,Business relationship manager,Business relationship manager,User focus,Working
Desirable,IT Operations,Business relationship manager,Business relationship manager,Asset and configuration management,Awareness
Desirable,IT Operations,Business relationship manager,Business relationship manager,Broad technical understanding,Working
Desirable,IT Operations,Business relationship manager,Business relationship manager,Continual service improvement,Working
Essential,IT Operations,IT service manager,Head of IT service management,Business analysis (IT operations),Practitioner
Essential,IT Operations,IT service manager,Head of IT service management,Ownership and initiative,Practitioner
Essential,IT Operations,IT service manager,Head of IT service management,Relationship management,Expert
Essential,IT Operations,IT service manager,Head of IT service management,Service focus,Expert
Essential,IT Operations,IT service manager,Head of IT service management,Service reporting,Practitioner
Essential,IT Operations,IT service manager,Head of IT service management,Strategic thinking,Expert
Essential,IT Operations,IT service manager,Head of IT service management,Understanding of service management framework,Expert
Essential,IT Operations,IT service manager,Head of IT service management,User focus,Expert
Desirable,IT Operations,IT service manager,Head of IT service management,Asset and configuration management,Expert
Desirable,IT Operations,IT service manager,Head of IT service management,Broad technical understanding,Practitioner
Desirable,IT Operations,IT service manager,Head of IT service management,Continual service improvement,Practitioner
Essential,IT Operations,IT service manager,Senior IT service manager,Business analysis (IT operations),Practitioner
Essential,IT Operations,IT service manager,Senior IT service manager,Ownership and initiative,Practitioner
Essential,IT Operations,IT service manager,Senior IT service manager,Relationship management,Practitioner
Essential,IT Operations,IT service manager,Senior IT service manager,Service focus,Practitioner
Essential,IT Operations,IT service manager,Senior IT service manager,Service reporting,Practitioner
Essential,IT Operations,IT service manager,Senior IT service manager,Strategic thinking,Practitioner
Essential,IT Operations,IT service manager,Senior IT service manager,Understanding of service management framework,Practitioner
Essential,IT Operations,IT service manager,Senior IT service manager,User focus,Practitioner
Desirable,IT Operations,IT service manager,Senior IT service manager,Asset and configuration management,Practitioner
Desirable,IT Operations,IT service manager,Senior IT service manager,Broad technical understanding,Working
Desirable,IT Operations,IT service manager,Senior IT service manager,Continual service improvement,Practitioner
Essential,IT Operations,IT service manager,IT service manager,Business analysis (IT operations),Working
Essential,IT Operations,IT service manager,IT service manager,Ownership and initiative,Working
Essential,IT Operations,IT service manager,IT service manager,Relationship management,Working
Essential,IT Operations,IT service manager,IT service manager,Service focus,Practitioner
Essential,IT Operations,IT service manager,IT service manager,Service reporting,Working
Essential,IT Operations,IT service manager,IT service manager,Strategic thinking,Working
Essential,IT Operations,IT service manager,IT service manager,Understanding of service management framework,Working
Essential,IT Operations,IT service manager,IT service manager,User focus,Working
Desirable,IT Operations,IT service manager,IT service manager,Asset and configuration management,Working
Desirable,IT Operations,IT service manager,IT service manager,Broad technical understanding,Working
Desirable,IT Operations,IT service manager,IT service manager,Continual service improvement,Working
Essential,IT Operations,IT service manager,IT service analyst,Business analysis (IT operations),Awareness
Essential,IT Operations,IT service manager,IT service analyst,Ownership and initiative,Working
Essential,IT Operations,IT service manager,IT service analyst,Relationship management,Working
Essential,IT Operations,IT service manager,IT service analyst,Service focus,Awareness
Essential,IT Operations,IT service manager,IT service analyst,Service reporting,Working
Essential,IT Operations,IT service manager,IT service analyst,Strategic thinking,Working
Essential,IT Operations,IT service manager,IT service analyst,Understanding of service management framework,Awareness
Essential,IT Operations,IT service manager,IT service analyst,User focus,Working
Desirable,IT Operations,IT service manager,IT service analyst,Asset and configuration management,Awareness
Desirable,IT Operations,IT service manager,IT service analyst,Broad technical understanding,Awareness
Desirable,IT Operations,IT service manager,IT service analyst,Continual service improvement,Awareness
Essential,IT Operations,Service desk manager,Head of service desk,Customer service management,Expert
Essential,IT Operations,Service desk manager,Head of service desk,Ownership and initiative,Practitioner
Essential,IT Operations,Service desk manager,Head of service desk,Problem management,Practitioner
Essential,IT Operations,Service desk manager,Head of service desk,Service focus,Practitioner
Essential,IT Operations,Service desk manager,Head of service desk,Service reporting,Expert
Essential,IT Operations,Service desk manager,Head of service desk,Understanding of service management framework,Working
Essential,IT Operations,Service desk manager,Head of service desk,User focus,Expert
Desirable,IT Operations,Service desk manager,Head of service desk,Asset and configuration management,Awareness
Desirable,IT Operations,Service desk manager,Head of service desk,Broad technical understanding,Working
Desirable,IT Operations,Service desk manager,Head of service desk,Continual service improvement,Practitioner
Essential,IT Operations,Service desk manager,Service desk manager,Customer service management,Expert
Essential,IT Operations,Service desk manager,Service desk manager,Ownership and initiative,Practitioner
Essential,IT Operations,Service desk manager,Service desk manager,Problem management,Working
Essential,IT Operations,Service desk manager,Service desk manager,Service focus,Working
Essential,IT Operations,Service desk manager,Service desk manager,Service reporting,Practitioner
Essential,IT Operations,Service desk manager,Service desk manager,Understanding of service management framework,Working
Essential,IT Operations,Service desk manager,Service desk manager,User focus,Practitioner
Desirable,IT Operations,Service desk manager,Service desk manager,Asset and configuration management,Awareness
Desirable,IT Operations,Service desk manager,Service desk manager,Broad technical understanding,Working
Desirable,IT Operations,Service desk manager,Service desk manager,Continual service improvement,Working
Essential,IT Operations,Service desk manager,Senior service desk analyst,Customer service management,Practitioner
Essential,IT Operations,Service desk manager,Senior service desk analyst,Ownership and initiative,Working
Essential,IT Operations,Service desk manager,Senior service desk analyst,Problem management,Awareness
Essential,IT Operations,Service desk manager,Senior service desk analyst,Service focus,Working
Essential,IT Operations,Service desk manager,Senior service desk analyst,Service reporting,Working
Essential,IT Operations,Service desk manager,Senior service desk analyst,Understanding of service management framework,Awareness
Essential,IT Operations,Service desk manager,Senior service desk analyst,User focus,Working
Desirable,IT Operations,Service desk manager,Senior service desk analyst,Asset and configuration management,Awareness
Desirable,IT Operations,Service desk manager,Senior service desk analyst,Broad technical understanding,Awareness
Desirable,IT Operations,Service desk manager,Senior service desk analyst,Continual service improvement,Working
Essential,IT Operations,Service desk manager,Service desk analyst,Customer service management,Working
Essential,IT Operations,Service desk manager,Service desk analyst,Ownership and initiative,Working
Essential,IT Operations,Service desk manager,Service desk analyst,Service focus,Awareness
Essential,IT Operations,Service desk manager,Service desk analyst,Service reporting,Working
Essential,IT Operations,Service desk manager,Service desk analyst,User focus,Awareness
Desirable,IT Operations,Service desk manager,Service desk analyst,Asset and configuration management,Awareness
Desirable,IT Operations,Service desk manager,Service desk analyst,Broad technical understanding,Awareness
Desirable,IT Operations,Service desk manager,Service desk analyst,Continual service improvement,Awareness
Essential,IT Operations,Engineer - end user computing,Principal engineer - end user computing,Change management,Practitioner
Essential,IT Operations,Engineer - end user computing,Principal engineer - end user computing,Incident management,Practitioner
Essential,IT Operations,Engineer - end user computing,Principal engineer - end user computing,Ownership and initiative,Practitioner
Essential,IT Operations,Engineer - end user computing,Principal engineer - end user computing,Problem management,Practitioner
Essential,IT Operations,Engineer - end user computing,Principal engineer - end user computing,Service focus,Practitioner
Essential,IT Operations,Engineer - end user computing,Principal engineer - end user computing,Service reporting,Practitioner
Essential,IT Operations,Engineer - end user computing,Principal engineer - end user computing,Technical specialism,Expert
Essential,IT Operations,Engineer - end user computing,Principal engineer - end user computing,Testing,Expert
